id, title, author, summary, rating, warnings, category, fandoms, relationship, characters, additional_tags, language, published, words, chapters_posted, chapters_total, comments, kudos, bookmarks, hits
"101244", "Four Children Sam Carter Never Had... And One She Did", "noveltea", "<p>In Sam's mind, her family was perfect and she wouldn't change it for the world.</p>", "['Teen And Up Audiences']", "['Choose Not To Use Archive Warnings']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-07-18", "1011", "1", "1", "0", "18", "2", "1190"
"219579", "Coup", "Kate1013", "<p>People actually "talk" about "stuff"... Set before, during and after Sam goes off to Atlantis.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-07-15", "6961", "8", "8", "1", "58", "4", "1130"
"260785", "All's Fair", "a_loquita", "<p>After all, he was The Man. He retired as a three-star general in the United States Air Force. The number of planets he'd visited was higher than these two infiltrators could even count.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-07-14", "898", "1", "1", "0", "39", "1", "640"
"99974", "A Brief History of Time", "Sentient Cities (leviarty)", "<p>Here's the thing about Atlantis: it isn't Earth.</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen', 'M/M', 'Multi']", "Stargate Atlantis", "[]", "[]", "[]", "English", "2010-07-12", "2494", "1", "1", "0", "105", "14", "2873"
"120869", "The Evil Eye of Accusation", "zinke", "<p>All those alternate realities; you didn't get even a little suspicious?</p>", "['General Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-07-08", "1624", "1", "1", "2", "18", "0", "714"
"98427", "Time Keeps on Slipping", "Ayiana", "<p>In typical Jack fashion, he retires without fanfare. But without cake?</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-07-05", "1873", "1", "1", "1", "55", "1", "841"
"97115", "The Long Road Home", "Lannakitty", "<p>John's team falls into a number of different realities as they search for a way home.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate Atlantis", "[]", "[]", "[]", "English", "2010-06-27", "22627", "1", "1", "0", "35", "7", "1591"
"96723", "God Bless Chloe Felger!", "tielan", "<p>Life has a habit of pitching you curve balls. Jack has a habit of hitting out. But it's prom night...and Jack's the chaperone.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG1", "[]", "[]", "[]", "English", "2010-06-25", "7267", "1", "1", "1", "32", "4", "1971"
"95107", "Froot Loops", "ziparumpazoo", "<p>Why does Sam keep FrootLoops in the house if she doesn't even like them?</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-06-16", "641", "1", "1", "4", "39", "2", "1021"
"95112", "Scars", "ziparumpazoo", "<p>You can only run on adrenaline so long before you crash. He's glad he's here when he does.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-06-16", "1407", "1", "1", "0", "63", "6", "1424"
"95102", "One Snowy Minnesota Morning", "ziparumpazoo", "<p>Once upon a time, Jack taught Sam how to skate.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-06-16", "754", "1", "1", "0", "16", "0", "549"
"188512", "A Rush of Blood to the Head", "Annerb", "<p>"You volunteering to come with me, Carter?" Sam and Jack deal (or don't) with the creation of mini!Jack.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-11", "3427", "1", "1", "6", "164", "16", "1939"
"485265", "What Will the Future Hold: Family", "fems", "<p>Short sequel that shows a bit of what happened after "What Will the Future Hold?"</p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-11", "129492", "25", "25", "18", "59", "5", "1953"
"120866", "Four times I Bumped into Shelly Maxwell (And One Time She Bumped into Me)", "zinke", "<p>When Shelly Maxwell first moved into The Belvedere, she caused a bit of a stir – mostly by not causing one at all.</p>", "['General Audiences']", "[]", "['Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-06", "5307", "1", "1", "0", "11", "1", "206"
"207185", "Preservation", "Rachel500", "<p>TAG to Metamorphosis</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-01", "9595", "1", "1", "3", "46", "0", "1153"
"207161", "Finding Solid Ground Trilogy", "Rachel500", "<p>TAG to Abyss</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-01", "27154", "1", "1", "10", "57", "3", "1920"
"207193", "Making A Difference", "Rachel500", "<p>TAG to Prophecy</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-01", "6716", "1", "1", "0", "12", "0", "434"
"207181", "Adjustments", "Rachel500", "<p>TAG to Sight Unseen</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-01", "5310", "1", "1", "1", "19", "1", "741"
"207152", "A First Time for Everything", "Rachel500", "<p>TAG to Descent</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-01", "7930", "1", "1", "1", "38", "1", "1014"
"207188", "Good Days & Bad Days", "Rachel500", "<p>TAG to Forsaken</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-01", "6626", "1", "1", "1", "22", "0", "781"
"207192", "Questionable Motivations", "Rachel500", "<p>TAG to Memento</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-02", "7157", "1", "1", "2", "25", "1", "791"
"207189", "Changes", "Rachel500", "<p>TAG to The Changeling</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-01", "8953", "1", "1", "1", "22", "0", "819"
"207167", "Opposites", "Rachel500", "<p>TAG to Allegiances</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-01", "7870", "1", "1", "2", "23", "2", "851"
"207196", "The Descending Trilogy", "Rachel500", "<p>TAG to Full Circle</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-01", "15835", "1", "1", "3", "23", "2", "958"
"207184", "Found Again", "Rachel500", "<p>TAG to Paradise Lost</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-01", "10050", "1", "1", "1", "37", "1", "977"
"207163", "Reality Checks", "Rachel500", "<p>TAG to Shadow Play</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-02", "7968", "1", "1", "1", "28", "0", "791"
"207177", "Contact Issues", "Rachel500", "<p>TAG to Cure</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-02", "8845", "1", "1", "1", "23", "2", "837"
"207158", "Internal Battles", "Rachel500", "<p>TAG to Nightwalkers</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-02", "4396", "1", "1", "1", "27", "0", "850"
"207150", "Three Nerds and an Astrophysicist", "Rachel500", "<p>TAG to Redemption 1 &amp; 2</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-02", "6039", "1", "1", "0", "27", "0", "957"
"207165", "Back to SG1", "Rachel500", "<p>TAG to The Other Guys</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-01", "10697", "1", "1", "1", "27", "0", "854"
"207154", "Blending Truths", "Rachel500", "<p>TAG to Frozen</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-02", "7431", "1", "1", "1", "26", "0", "888"
"207179", "The Right Thing", "Rachel500", "<p>TAG to Prometheus/Unnatural Selection</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-02", "7662", "1", "1", "1", "32", "0", "860"
"207182", "Tricky Situations", "Rachel500", "<p>TAG to Smoke and Mirrors</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-01", "6242", "1", "1", "1", "21", "0", "743"
"254322", "Time's Twisting", "DarkJediQueen", "<p>‘It’s just, you know, first impression, I kinda thought he was…’</p>", "['General Audiences']", "[]", "['F/M', 'M/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-01", "826", "1", "1", "0", "16", "2", "598"
"207186", "Continuing Admissions", "Rachel500", "<p>TAG to Disclosure</p>", "['Teen And Up Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-06-02", "9990", "1", "1", "2", "32", "2", "908"
"260806", "Night Path", "a_loquita", "<p>Happily married to Jack for many years now, Sam reflects back on those first few weeks of marriage and how they sorted out the more intimate side of their relationship.</p>", "['Mature']", "[]", "['F/M']", "Stargate: SG-1", "[]", "[]", "[]", "English", "2010-05-27", "998", "1", "1", "0", "54", "0", "1129"
"88606", "It's Magic", "lamardeuse", "<p>AU in which John is Doris Day. Do I really need to say any more?</p>", "['Explicit']", "[]", "['M/M']", "Stargate Atlantis", "[]", "[]", "[]", "English", "2010-05-20", "23578", "1", "1", "9", "145", "33", "3239"
"442587", "What Will the Future Hold, Part II", "fems", "<p>Two years have passed and Colonel Samantha Carter has stepped down from commanding SG-1 and is devoting her genius solely to understanding and reverse-engineering alien technology in her lab at the SGC. At home, she is fulfilling the role of wife and stepmother as best as she can but doubt is creeping in: perhaps she has finally found something she is not good at?</p>
<p>With Daniel's return from his assignment at Atlantis Cassie is planning a welcome home party at the SGC for all his friends and coworkers on Earth.  Coming face-to-face with her former commanding officer there, Sam realizes her marriage has not resolved her inappropriate feelings for him. </p>
<p>She also becomes aware of the fact she compromised who she is in order to obtain that elusive normal life and has distanced herself from her loved ones all this time.  Understanding the consequences of her choices and how her actions have hurt them, Sam decides drastic measures are needed. Starting with rebuilding her friendship with Major General Jack O'Neill.</p>
<p>However, it looks like she might be too late; have the roles been reversed and is Jack the one with the normal life and a happily ever after, while she was the one craving it?</p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-05-16", "173263", "41", "41", "19", "68", "2", "2178"
"206359", "Conversations to an Empty Room", "Rachel500", "<p>When Sam goes missing in her lab, her team-mates keep her company.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-05-15", "8896", "1", "1", "0", "24", "1", "683"
"259294", "I Love the Road and I've Been Blessed, But I Love You Best", "adventurepants", "<p>She is five when they bring her home, an orphan from a planet ripped apart by civil war. It’s a year since he retired from the Air Force, and 11 months and 29 days since he and Sam took a leap and never looked back.</p>", "['General Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-05-14", "4785", "1", "1", "5", "78", "9", "3051"
"295905", "The Secret Life of a Major General", "AKarswyll", "<p>Loki's unethical experimentations didn't just include cloning of humans. One such experiment is about to thrust Jack O'Neill's life even deeper into secrecy. Challenge response.</p>", "['Mature']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-05-08", "59190", "45", "45", "5", "54", "8", "1611"
"155977", "A Not So Gentle Reminder", "angelus2hot", "<p>Jack gets a reminder that life is short.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-05-06", "1380", "1", "1", "0", "14", "0", "601"
"67369", "Fire in the Sky", "RMDyer", "<p>When Jack goes AWOL, SG-1 must follow his interplanetary trail - but they can't do it without the help of some old enemies. Sequel to 'Smokescreen' and 'Smoke on the Water.' [S/J]</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-04-30", "9702", "4", "10", "1", "8", "0", "763"
"155972", "Saying I Do", "angelus2hot", "<p>Their Wedding Day is here...finally.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-04-29", "1117", "1", "1", "2", "14", "0", "465"
"120863", "Perhaps it Does do to Dwell", "zinke", "<p>But dwell was exactly what Jack ended up doing.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-04-26", "966", "1", "1", "1", "16", "0", "612"
"82797", "The Greatest Exception", "gabolange", "<p>Four times Sam and Jack didn't get married and one time they did.</p>", "['General Audiences']", "['Major Character Death']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-04-25", "7542", "1", "1", "10", "70", "7", "1281"
"82796", "Cultural Drift", "gabolange", "<p>Six days before the shit hit the fan and nothing was ever the same again, Daniel fell over a tablet on P3X-324.  That was two years ago.</p>", "['General Audiences']", "[]", "['F/M', 'Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-04-25", "5950", "1", "1", "11", "93", "15", "1435"
"82660", "Look Before You Fall", "cerie", "<p>Mini!OTP.  Yet another take on what might have happened if the Asgard had also cloned Sam Carter in "Fragile Balance."  Includes sex, but considering these people are mentally in their 40s/50s, it's just the bodies that are 15.</p>", "['Teen And Up Audiences']", "['Underage']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-04-25", "1825", "1", "1", "2", "19", "0", "853"
"82658", "First Star To the Left", "cerie", "<p>Long after Atlantis, Jack spends some time with his daughter stargazing and musing about Carter.  Kidfic, AU and shameless future fluff.</p>", "['General Audiences']", "[]", "['Gen']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-04-25", "564", "1", "1", "0", "39", "0", "826"
"82655", "Make It Work", "cerie", "<p>Carter is particularly creative in the shower, Jack's muscles vehemently protest such creativity.  Set sometime during S10, maybe a little later.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-04-25", "1294", "1", "1", "2", "32", "1", "1045"
"120865", "The Stars in Their Courses", "zinke", "<p>It's why they keep looking.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-04-22", "468", "1", "1", "0", "9", "0", "322"
"4921702", "The Pier", "Akamaimom", "<p>Post-Threads. On a little pier over a fishless pond in the moonlight, sit two people with a decision to make. Fluffy fluff. A sweet little one-shot.</p>", "['Teen And Up Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-04-11", "1431", "1", "1", "1", "88", "8", "959"
"22789402", "Reckoning", "Annerb", "", "['Mature']", "['Graphic Depictions Of Violence', 'Rape/Non-Con']", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-04-09", "24774", "8", "8", "6", "28", "0", "334"
"155971", "Changes", "angelus2hot", "<p>Sam's world changes.</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-04-09", "1331", "1", "1", "0", "18", "0", "603"
"4950532", "Random Singing", "Akamaimom", "<p>Jack's wife is acting weird. Why would she change channels so quickly when he'd entered the room? Why are her eyes all puffy? And what's with the people singing on the screen? For a person not into musicals, she's acting an awful lot like she is. Jack's determined to get to the bottom of things. Fluffy-fluff. Sweet and simple. :)</p>", "['General Audiences']", "[]", "['F/M']", "Stargate SG-1", "[]", "[]", "[]", "English", "2010-04-04", "1098", "1", "1", "1", "33", "1", "437"
